event,eventLabel,category,property,propertyLabel,value,sitelinks,dateCreated,dateModified,entityType
http://www.wikidata.org/entity/Q7674840,taekwondo at the 2011 Pan American Games – women's 57 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,2,,2022-03-12T10:32:05Z,Sports Event
http://www.wikidata.org/entity/Q8038067,wrestling at the 2011 Pan American Games – men's freestyle 66 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2023-11-20T10:02:51Z,Sports Event
http://www.wikidata.org/entity/Q1414526,UEFA Under 21 Futsal Tournament 2008,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,4,,2023-05-29T13:01:49Z,Sports Event
http://www.wikidata.org/entity/Q1995805,2011 European Athletics Indoor Championships – men's heptathlon,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,6,,2023-09-14T20:40:16Z,Sports Event
http://www.wikidata.org/entity/Q8038083,wrestling at the 2011 Pan American Games – women's freestyle 63 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:03:13Z,Sports Event
http://www.wikidata.org/entity/Q8038079,wrestling at the 2011 Pan American Games – women's freestyle 48 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2023-11-20T10:03:12Z,Sports Event
http://www.wikidata.org/entity/Q7980125,weightlifting at the 2011 Pan American Games – men's 56 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,2,,2023-11-20T10:02:10Z,Sports Event
http://www.wikidata.org/entity/Q7674837,taekwondo at the 2011 Pan American Games – women's +67 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2022-03-12T10:32:04Z,Sports Event
http://www.wikidata.org/entity/Q7973755,water skiing at the 2011 Pan American Games – women's tricks,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2023-11-20T10:02:06Z,Sports Event
http://www.wikidata.org/entity/Q7980138,weightlifting at the 2011 Pan American Games – women's 69 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2023-11-20T10:02:19Z,Sports Event
http://www.wikidata.org/entity/Q7973663,water polo at the 2011 Pan American Games – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,104,3,,2024-07-03T04:05:28Z,Sports Event
http://www.wikidata.org/entity/Q2090641,athletics at the 2012 Summer Olympics – women's 5000 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,36,15,,2024-11-08T13:18:03Z,Sports Event
http://www.wikidata.org/entity/Q10321081,wrestling at the 2011 Pan American Games – men's freestyle 55 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,2,,2023-11-20T10:04:20Z,Sports Event
http://www.wikidata.org/entity/Q7980136,weightlifting at the 2011 Pan American Games – women's 58 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,2,,2023-11-20T10:02:13Z,Sports Event
http://www.wikidata.org/entity/Q7674842,taekwondo at the 2011 Pan American Games – women's 67 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,2,,2024-04-13T07:05:51Z,Sports Event
http://www.wikidata.org/entity/Q7658131,swimming at the 2011 Pan American Games – men's 400 metre individual medley,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,3,,2023-11-20T10:00:57Z,Sports Event
http://www.wikidata.org/entity/Q7973746,water skiing at the 2011 Pan American Games – men's slalom,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,17,2,,2023-11-20T10:02:02Z,Sports Event
http://www.wikidata.org/entity/Q10844737,figure skating at the 2007 Asian Winter Games – ice dancing,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,4,,2023-12-31T15:00:13Z,Sports Event
http://www.wikidata.org/entity/Q7657949,swimming at the 2010 Commonwealth Games – men's 100 metre butterfly,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,35,1,,2022-09-27T19:04:41Z,Sports Event
http://www.wikidata.org/entity/Q8038073,wrestling at the 2011 Pan American Games – men's Greco-Roman 66 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2023-11-20T10:03:09Z,Sports Event
http://www.wikidata.org/entity/Q10289855,gymnastics at the 2011 Pan American Games – women's rhythmic group 5 balls,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,30,3,,2023-11-20T10:04:18Z,Sports Event
http://www.wikidata.org/entity/Q1257266,Q1257266,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,173,1,,2021-07-16T16:31:14Z,Sports Event
http://www.wikidata.org/entity/Q7658120,swimming at the 2011 Pan American Games – men's 200 metre breaststroke,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,17,3,,2023-11-20T10:00:52Z,Sports Event
http://www.wikidata.org/entity/Q7674835,taekwondo at the 2011 Pan American Games – men's 68 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,2,,2021-07-22T16:10:41Z,Sports Event
http://www.wikidata.org/entity/Q16641441,Q16641441,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2022-07-04T02:22:30Z,Sports Event
http://www.wikidata.org/entity/Q16831120,Q16831120,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,1,,2021-07-16T16:43:54Z,Sports Event
http://www.wikidata.org/entity/Q16840483,golf at the 2002 Asian Games – women's individual,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,17,1,,2023-06-03T03:16:27Z,Sports Event
http://www.wikidata.org/entity/Q16840493,golf at the 2006 Asian Games – men's individual,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,69,1,,2023-06-03T02:38:37Z,Sports Event
http://www.wikidata.org/entity/Q16592911,boxing at the 2013 Mediterranean Games – men's flyweight,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,2,,2023-05-27T18:07:30Z,Sports Event
http://www.wikidata.org/entity/Q16933220,athletics at the 1962 British Empire and Commonwealth Games – men's high jump,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,2,,2021-11-21T11:48:51Z,Sports Event
http://www.wikidata.org/entity/Q16612001,taekwondo at the 2013 Mediterranean Games – men's 58 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2023-05-27T18:06:57Z,Sports Event
http://www.wikidata.org/entity/Q16831119,Q16831119,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,1,,2021-07-16T16:43:51Z,Sports Event
http://www.wikidata.org/entity/Q16600869,Q16600869,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,1,,2023-05-27T18:02:25Z,Sports Event
http://www.wikidata.org/entity/Q16933208,athletics at the 1962 British Empire and Commonwealth Games – men's discus throw,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,2,,2021-11-21T11:48:30Z,Sports Event
http://www.wikidata.org/entity/Q16592918,boxing at the 2013 Mediterranean Games – men's light welterweight,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,2,,2023-06-03T02:32:15Z,Sports Event
http://www.wikidata.org/entity/Q16933333,athletics at the 1962 British Empire and Commonwealth Games – men's triple jump,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,2,,2021-11-21T11:49:51Z,Sports Event
http://www.wikidata.org/entity/Q16600876,Q16600876,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,1,,2023-05-27T18:01:57Z,Sports Event
